Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-06,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-06,12000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-05,21000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-05,12000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-05,8500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-05,16500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-04,12000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-04,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-04,11000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-04,7000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-04,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-04,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-04,10000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-04,18000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-04,11000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-04,4500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-03,13500.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-03,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-03,10000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-03,12000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-03,14000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-03,18000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-03,14000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-03,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2021-06-03,7000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-03,11500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-03,15500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-03,13500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2021-06-02,12000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-02,12000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-02,6500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-02,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-02,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-02,14000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-02,16500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-02,18000.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-06-02,7750.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-02,4500.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-02,22000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-06-01,14000.0
,F&V Mandi Narwal,Cherry,cherry-large,2021-06-01,12000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-06-01,12000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-06-01,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-06-01,9000.0
,F & V Mandi Sopore,Cherry,cherry-small,2021-06-01,4000.0
,F & V Mandi Sopore,Cherry,other-large,2021-06-01,14000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2021-06-01,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2021-06-01,13500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-06-01,13750.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-06-01,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-06-01,17500.0
,F & V Mandi Sopore,Cherry,cherry-medium,2021-05-31,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-05-31,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-31,13000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-05-31,12000.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-05-30,11500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-05-30,14000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-05-29,10500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-05-28,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-28,11500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-05-28,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-05-28,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-05-28,8500.0
,Mega F & V Aglar Shopian,Cherry,other-large,2021-05-28,6500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-05-27,6500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-05-27,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-05-27,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2021-05-27,15000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-27,11000.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-05-27,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2021-05-26,6500.0
,F & V Mandi Sopore,Cherry,cherry-large,2021-05-26,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-26,12500.0
,F & V Market Ganderbal,Cherry,cherry-large,2021-05-26,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2021-05-26,13000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-24,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-23,10500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-21,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-19,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-18,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2021-05-17,10750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2021-05-16,13250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-08,8750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-07,8700.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-06,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-05,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-03,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-02,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-07-01,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-30,8250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-29,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-28,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-26,7750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-25,6250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-24,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-23,6750.0
,F & V Market Ganderbal,Cherry,cherry-medium,2020-06-23,5500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2020-06-22,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-22,8250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-21,8250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-18,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-16,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-15,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-14,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-12,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-11,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-10,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2020-06-10,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-09,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-08,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-07,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-05,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2020-06-04,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-04,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-03,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-02,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-06-01,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-31,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-29,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-28,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-27,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-26,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-25,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2020-05-22,9500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-07-15,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-07-14,12500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-07-14,13000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-07-07,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-07-05,11000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-07-05,7000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-07-05,8000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-07-03,8000.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-07-03,8000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-07-03,10000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-07-03,12000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-07-02,9000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-07-02,15000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-07-02,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-07-02,8000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-07-01,9000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-07-01,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-07-01,11500.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-07-01,8500.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-30,9000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-30,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-30,12000.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-06-30,7500.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-28,11000.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-06-28,8000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-28,9000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-27,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-27,8500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-27,5000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-27,11000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-26,7000.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-25,16000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-25,8000.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-06-25,5000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-25,9000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-25,8000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-25,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-24,8000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-24,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-23,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-23,13000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-23,5500.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-23,15000.0
,F & V Mandi Sopore,Cherry,cherry-small,2019-06-23,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-23,8000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-23,7000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-23,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-23,5500.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-21,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-large,2019-06-21,14000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-21,9000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-21,5500.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-21,8000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-21,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-20,8000.0
,"F&V Market Pachaar, Pulwama",Cherry,cherry-medium,2019-06-20,13000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-20,12000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-20,5500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-20,5500.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-20,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-19,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-18,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-17,7000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-17,6000.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-17,9000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-16,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-16,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-16,5500.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-16,4500.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-14,7000.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-14,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-14,4000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-14,6000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-14,6000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-14,9000.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-13,6500.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-13,10000.0
,Mega F & V Aglar Shopian,Cherry,cherry-medium,2019-06-13,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-13,7000.0
,Mega F & V Aglar Shopian,Cherry,cherry-small,2019-06-13,4000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-13,8500.0
,F & V Market Ganderbal,Cherry,cherry-medium,2019-06-12,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-12,5000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-12,6000.0
,F & V Market Ganderbal,Cherry,cherry-large,2019-06-12,11000.0
,Mega F & V Aglar Shopian,Cherry,cherry-large,2019-06-11,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-11,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-10,7000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2019-06-09,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-07,10000.0
,F & V Mandi Sopore,Cherry,cherry-large,2019-06-06,8000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-21,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-20,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-19,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-18,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-17,7000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-14,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-13,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-12,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-07,7000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2018-06-07,6000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-06,7000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2018-06-05,5000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-06-04,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2018-06-04,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-06-04,11500.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-04,6000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2018-06-04,5000.0
,F & V Mandi Sopore,Cherry,cherry-large,2018-06-03,7000.0
,F & V Mandi Sopore,Cherry,cherry-medium,2018-06-03,5000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-23,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2018-05-23,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-23,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-17,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-17,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-16,17500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2018-05-15,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-15,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-15,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-14,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-14,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-13,14000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-13,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-11,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-11,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2018-05-11,16000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-10,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-10,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2018-05-09,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2018-05-09,16000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2018-05-09,7000.0
,F&V Mandi Narwal,Cherry,cherry-small,2017-07-11,11000.0
,F&V Mandi Narwal,Cherry,cherry-small,2017-07-10,11000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-09,7000.0
,F&V Mandi Narwal,Cherry,cherry-small,2017-07-07,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-06,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-05,6000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-04,4000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-03,4000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-07-02,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-30,6000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-29,9000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-28,10500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-27,10500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-18,10500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-16,10500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-13,11500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-12,10500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-11,7000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-06,7000.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-04,4500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-02,5500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-06-01,5500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-31,15500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-30,5500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-29,5500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-28,5500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-25,8500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-24,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2017-05-23,8500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-21,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-19,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-18,6500.0
,F&V Mandi Narwal,Cherry,cherry-medium,2017-05-17,7500.0
,F&V Mandi Narwal,Cherry,cherry-small,2017-05-15,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-24,23500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-23,24500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-22,26500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-19,26000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-17,16300.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-17,24000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-17,17000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-16,19500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-06-15,16300.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-15,17000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-15,17000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-14,19000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-14,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-14,14500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-13,17000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-13,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-12,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-12,17500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-12,13500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-10,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-10,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-09,9000.0
,F&V Mandi Narwal,Cherry,other-large,2016-06-09,9250.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-06-09,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-08,9750.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-08,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-08,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-07,11200.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-07,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-06-06,11200.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-05,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-05,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-03,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-03,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-02,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-02,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-02,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-06-01,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-06-01,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-06-01,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-31,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-05-31,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-31,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-30,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-29,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-29,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-24,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-24,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-24,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-23,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-23,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-22,9000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-22,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-22,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-20,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-20,16000.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-19,11750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-18,16000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-18,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-17,11250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-17,16000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-17,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-16,13500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-05-16,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-16,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2016-05-15,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2016-05-15,16500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-15,13500.0
,F&V Mandi Narwal,Cherry,other-medium,2016-05-13,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-11,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-10,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2016-05-09,12500.0
,F&V Mandi Narwal,Cherry,other-large,2015-07-13,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-10,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-09,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-08,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-06,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-05,8250.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-03,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-07-01,8500.0
